2026-07-24 21:03:53,320 | INFO | Detected encoding ascii
2026-07-24 21:03:53,321 | INFO | Loaded fear_greed_index.csv
2026-07-24 21:03:53,432 | INFO | Historical Dataset: Removed 0 duplicate rows
2026-07-24 21:03:53,449 | INFO | Fear & Greed Dataset: Removed 0 duplicate rows
2026-07-24 21:03:54,216 | INFO | Cleaned datasets saved.
2026-07-24 21:03:55,117 | INFO | Merge completed successfully.
2026-07-24 21:05:24,405 | INFO | Detected encoding ascii
2026-07-24 21:05:24,610 | INFO | Loaded historical_data.csv
2026-07-24 21:05:24,611 | INFO | Detected encoding ascii
2026-07-24 21:05:24,612 | INFO | Loaded fear_greed_index.csv
2026-07-24 21:05:24,718 | INFO | Historical Dataset: Removed 0 duplicate rows
2026-07-24 21:05:24,736 | INFO | Fear & Greed Dataset: Removed 0 duplicate rows
2026-07-24 21:05:25,513 | INFO | Cleaned datasets saved.
2026-07-24 21:05:26,411 | INFO | Merge completed successfully.
2026-07-24 21:07:57,326 | INFO | Detected encoding ascii
2026-07-24 21:07:57,535 | INFO | Loaded historical_data.csv
2026-07-24 21:07:57,536 | INFO | Detected encoding ascii
2026-07-24 21:07:57,537 | INFO | Loaded fear_greed_index.csv
2026-07-24 21:07:57,638 | INFO | Historical Dataset: Removed 0 duplicate rows
2026-07-24 21:07:57,655 | INFO | Fear & Greed Dataset: Removed 0 duplicate rows
2026-07-24 21:07:58,423 | INFO | Cleaned datasets saved.
2026-07-24 21:07:59,326 | INFO | Merge completed successfully.
2026-07-24 21:10:29,816 | INFO | Detected encoding ascii
2026-07-24 21:10:30,018 | INFO | Loaded historical_data.csv
2026-07-24 21:10:30,019 | INFO | Detected encoding ascii
2026-07-24 21:10:30,020 | INFO | Loaded fear_greed_index.csv
2026-07-24 21:10:30,122 | INFO | Historical Dataset: Removed 0 duplicate rows
2026-07-24 21:10:30,141 | INFO | Fear & Greed Dataset: Removed 0 duplicate rows
2026-07-24 21:10:30,909 | INFO | Cleaned datasets saved.
2026-07-24 21:10:31,810 | INFO | Merge completed successfully.
2026-07-24 21:11:45,135 | INFO | Detected encoding ascii
2026-07-24 21:11:45,348 | INFO | Loaded historical_data.csv
2026-07-24 21:11:45,349 | INFO | Detected encoding ascii
2026-07-24 21:11:45,350 | INFO | Loaded fear_greed_index.csv
2026-07-24 21:11:45,474 | INFO | Historical Dataset: Removed 0 duplicate rows
2026-07-24 21:11:45,497 | INFO | Fear & Greed Dataset: Removed 0 duplicate rows
2026-07-24 21:11:46,296 | INFO | Cleaned datasets saved.
2026-07-24 21:11:47,276 | INFO | Merge completed successfully.
2026-07-24 21:12:43,136 | INFO | Detected encoding ascii
2026-07-24 21:12:43,346 | INFO | Loaded historical_data.csv
2026-07-24 21:12:43,347 | INFO | Detected encoding ascii
2026-07-24 21:12:43,348 | INFO | Loaded fear_greed_index.csv
2026-07-24 21:12:43,456 | INFO | Historical Dataset: Removed 0 duplicate rows
2026-07-24 21:12:43,476 | INFO | Fear & Greed Dataset: Removed 0 duplicate rows
2026-07-24 21:12:44,253 | INFO | Cleaned datasets saved.
2026-07-24 21:12:45,164 | INFO | Merge completed successfully.
2026-07-24 21:15:23,740 | INFO | Detected encoding ascii
2026-07-24 21:15:23,957 | INFO | Loaded historical_data.csv
2026-07-24 21:15:23,958 | INFO | Detected encoding ascii
2026-07-24 21:15:23,959 | INFO | Loaded fear_greed_index.csv
2026-07-24 21:15:24,068 | INFO | Historical Dataset: Removed 0 duplicate rows
2026-07-24 21:15:24,085 | INFO | Fear & Greed Dataset: Removed 0 duplicate rows
2026-07-24 21:15:24,875 | INFO | Cleaned datasets saved.
2026-07-24 21:15:25,783 | INFO | Merge completed successfully.
2026-07-24 21:21:57,555 | INFO | Detected encoding ascii
2026-07-24 21:21:57,760 | INFO | Loaded historical_data.csv
2026-07-24 21:21:57,761 | INFO | Detected encoding ascii
2026-07-24 21:21:57,762 | INFO | Loaded fear_greed_index.csv
2026-07-24 21:21:57,886 | INFO | Historical Dataset: Removed 0 duplicate rows
2026-07-24 21:21:57,903 | INFO | Fear & Greed Dataset: Removed 0 duplicate rows
2026-07-24 21:21:58,670 | INFO | Cleaned datasets saved.
2026-07-24 21:21:59,568 | INFO | Merge completed successfully.
2026-07-24 21:28:54,501 | INFO | Detected encoding ascii
2026-07-24 21:28:54,717 | INFO | Loaded historical_data.csv
2026-07-24 21:28:54,718 | INFO | Detected encoding ascii
2026-07-24 21:28:54,719 | INFO | Loaded fear_greed_index.csv
2026-07-24 21:28:54,837 | INFO | Historical Dataset: Removed 0 duplicate rows
2026-07-24 21:28:54,858 | INFO | Fear & Greed Dataset: Removed 0 duplicate rows
2026-07-24 21:28:55,614 | INFO | Cleaned datasets saved.
2026-07-24 21:28:56,553 | INFO | Merge completed successfully.
2026-07-24 21:35:45,193 | INFO | Detected encoding ascii
2026-07-24 21:35:45,404 | INFO | Loaded historical_data.csv
2026-07-24 21:35:45,405 | INFO | Detected encoding ascii
2026-07-24 21:35:45,406 | INFO | Loaded fear_greed_index.csv
2026-07-24 21:35:45,536 | INFO | Historical Dataset: Removed 0 duplicate rows
2026-07-24 21:35:45,552 | INFO | Fear & Greed Dataset: Removed 0 duplicate rows
2026-07-24 21:35:46,338 | INFO | Cleaned datasets saved.
2026-07-24 21:35:47,266 | INFO | Merge completed successfully.
2026-07-24 22:55:41,043 | INFO | Detected encoding ascii
2026-07-24 22:55:41,245 | INFO | Loaded historical_data.csv
2026-07-24 22:55:41,246 | INFO | Detected encoding ascii
2026-07-24 22:55:41,247 | INFO | Loaded fear_greed_index.csv
2026-07-24 22:55:41,353 | INFO | Historical Dataset: Removed 0 duplicate rows
2026-07-24 22:55:41,371 | INFO | Fear & Greed Dataset: Removed 0 duplicate rows
2026-07-24 22:55:42,122 | INFO | Cleaned datasets saved.
2026-07-24 22:55:43,042 | INFO | Merge completed successfully.
2026-07-24 22:57:49,484 | INFO | Detected encoding ascii
2026-07-24 22:57:49,689 | INFO | Loaded historical_data.csv
2026-07-24 22:57:49,690 | INFO | Detected encoding ascii
2026-07-24 22:57:49,691 | INFO | Loaded fear_greed_index.csv
2026-07-24 22:57:49,796 | INFO | Historical Dataset: Removed 0 duplicate rows
2026-07-24 22:57:49,814 | INFO | Fear & Greed Dataset: Removed 0 duplicate rows
2026-07-24 22:57:50,584 | INFO | Cleaned datasets saved.
2026-07-24 22:57:51,505 | INFO | Merge completed successfully.
